exchange,company_id,status
China,China_2918,pending
China,China_2919,pending
China,China_2920,pending
China,China_2921,pending
China,China_2922,pending
China,China_2923,pending
China,China_2924,pending
China,China_2925,pending
China,China_2926,pending
China,China_2927,pending
China,China_2928,pending
China,China_2929,pending
China,China_2930,pending
China,China_2931,pending
China,China_2932,pending
China,China_2933,pending
China,China_2934,pending
China,China_2935,pending
China,China_2936,pending
China,China_2937,pending
China,China_2938,pending
China,China_2939,pending
China,China_2940,pending
China,China_2941,pending
China,China_2942,pending
China,China_2943,pending
China,China_2944,pending
China,China_2945,pending
China,China_2946,pending
China,China_2947,pending
China,China_2948,pending
China,China_2949,pending
China,China_2950,pending
China,China_2951,pending
China,China_2952,pending
China,China_2953,pending
China,China_2954,pending
China,China_2955,pending
China,China_2956,pending
China,China_2957,pending
China,China_2958,pending
China,China_2959,pending
China,China_2960,pending
China,China_2961,pending
China,China_2962,pending
China,China_2963,pending
China,China_2964,pending
China,China_2965,pending
China,China_2966,pending
China,China_2967,pending
China,China_2968,pending
China,China_2969,pending
China,China_2970,pending
China,China_2971,pending
China,China_2972,pending
China,China_2973,pending
China,China_2974,pending
China,China_2975,pending
China,China_2976,pending
China,China_2977,pending
China,China_2978,pending
China,China_2979,pending
China,China_2980,pending
China,China_2981,pending
China,China_2982,pending
China,China_2983,pending
China,China_2984,pending
China,China_2985,pending
China,China_2986,pending
China,China_2987,pending
China,China_2988,pending
China,China_2989,pending
China,China_2990,pending
China,China_2991,pending
China,China_2992,pending
China,China_2993,pending
China,China_2994,pending
China,China_2995,pending
China,China_2996,pending
China,China_2997,pending
China,China_2998,pending
China,China_2999,pending
China,China_3000,pending
China,China_3001,pending
China,China_3002,pending
China,China_3003,pending
China,China_3004,pending
China,China_3005,pending
China,China_3006,pending
China,China_3007,pending
China,China_3008,pending
China,China_3009,pending
China,China_3010,pending
China,China_3011,pending
China,China_3012,pending
China,China_3013,pending
China,China_3014,pending
China,China_3015,pending
China,China_3016,pending
China,China_3017,pending
China,China_3018,pending
China,China_3019,pending
China,China_3020,pending
China,China_3021,pending
China,China_3022,pending
China,China_3023,pending
China,China_3024,pending
China,China_3025,pending
China,China_3026,pending
China,China_3027,pending
China,China_3028,pending
China,China_3029,pending
China,China_3030,pending
China,China_3031,pending
China,China_3032,pending
China,China_3033,pending
China,China_3034,pending
China,China_3035,pending
China,China_3036,pending
China,China_3037,pending
China,China_3038,pending
China,China_3039,pending
China,China_3040,pending
China,China_3041,pending
China,China_3042,pending
China,China_3043,pending
China,China_3044,pending
China,China_3045,pending
China,China_3046,pending
China,China_3047,pending
China,China_3048,pending
China,China_3049,pending
China,China_3050,pending
China,China_3051,pending
China,China_3052,pending
China,China_3053,pending
China,China_3054,pending
China,China_3055,pending
China,China_3056,pending
China,China_3057,pending
China,China_3058,pending
China,China_3059,pending
China,China_3060,pending
China,China_3061,pending
China,China_3062,pending
China,China_3063,pending
China,China_3064,pending
China,China_3065,pending
China,China_3066,pending
China,China_3067,pending
China,China_3068,pending
China,China_3069,pending
China,China_3070,pending
China,China_3071,pending
China,China_3072,pending
China,China_3073,pending
China,China_3074,pending
China,China_3075,pending
China,China_3076,pending
China,China_3077,pending
China,China_3078,pending
China,China_3079,pending
China,China_3080,pending
China,China_3081,pending
China,China_3082,pending
China,China_3083,pending
China,China_3084,pending
China,China_3085,pending
China,China_3086,pending
China,China_3087,pending
China,China_3088,pending
China,China_3089,pending
China,China_3090,pending
China,China_3091,pending
China,China_3092,pending
China,China_3093,pending
China,China_3094,pending
China,China_3095,pending
China,China_3096,pending
China,China_3097,pending
China,China_3098,pending
China,China_3099,pending
China,China_3100,pending
China,China_3101,pending
China,China_3102,pending
China,China_3103,pending
China,China_3104,pending
China,China_3105,pending
China,China_3106,pending
China,China_3107,pending
China,China_3108,pending
China,China_3109,pending
China,China_3110,pending
China,China_3111,pending
China,China_3112,pending
China,China_3113,pending
China,China_3114,pending
China,China_3115,pending
China,China_3116,pending
China,China_3117,pending
China,China_3118,pending
China,China_3119,pending
China,China_3120,pending
China,China_3121,pending
China,China_3122,pending
China,China_3123,pending
China,China_3124,pending
China,China_3125,pending
China,China_3126,pending
China,China_3127,pending
China,China_3128,pending
China,China_3129,pending
China,China_3130,pending
China,China_3131,pending
China,China_3132,pending
China,China_3133,pending
China,China_3134,pending
China,China_3135,pending
China,China_3136,pending
China,China_3137,pending
China,China_3138,pending
China,China_3139,pending
China,China_3140,pending
China,China_3141,pending
China,China_3142,pending
China,China_3143,pending
China,China_3144,pending
China,China_3145,pending
China,China_3146,pending
China,China_3147,pending
China,China_3148,pending
China,China_3149,pending
China,China_3150,pending
China,China_3151,pending
China,China_3152,pending
China,China_3153,pending
China,China_3154,pending
China,China_3155,pending
China,China_3156,pending
China,China_3157,pending
China,China_3158,pending
China,China_3159,pending
China,China_3160,pending
China,China_3161,pending
China,China_3162,pending
China,China_3163,pending
China,China_3164,pending
China,China_3165,pending
China,China_3166,pending
China,China_3167,pending
China,China_3168,pending
China,China_3169,pending
China,China_3170,pending
China,China_3171,pending
China,China_3172,pending
China,China_3173,pending
China,China_3174,pending
China,China_3175,pending
China,China_3176,pending
China,China_3177,pending
China,China_3178,pending
China,China_3179,pending
China,China_3180,pending
China,China_3181,pending
China,China_3182,pending
China,China_3183,pending
China,China_3184,pending
China,China_3185,pending
China,China_3186,pending
China,China_3187,pending
China,China_3188,pending
China,China_3189,pending
China,China_3190,pending
China,China_3191,pending
China,China_3192,pending
China,China_3193,pending
China,China_3194,pending
China,China_3195,pending
China,China_3196,pending
China,China_3197,pending
China,China_3198,pending
China,China_3199,pending
China,China_3200,pending
China,China_3201,pending
China,China_3202,pending
China,China_3203,pending
China,China_3204,pending
China,China_3205,pending
China,China_3206,pending
China,China_3207,pending
China,China_3208,pending
China,China_3209,pending
China,China_3210,pending
China,China_3211,pending
China,China_3212,pending
China,China_3213,pending
China,China_3214,pending
China,China_3215,pending
China,China_3216,pending
China,China_3217,pending
China,China_3218,pending
China,China_3219,pending
China,China_3220,pending
China,China_3221,pending
China,China_3222,pending
China,China_3223,pending
China,China_3224,pending
China,China_3225,pending
China,China_3226,pending
China,China_3227,pending
China,China_3228,pending
China,China_3229,pending
China,China_3230,pending
China,China_3231,pending
China,China_3232,pending
China,China_3233,pending
China,China_3234,pending
China,China_3235,pending
China,China_3236,pending
China,China_3237,pending
China,China_3238,pending
China,China_3239,pending
China,China_3240,pending
China,China_3241,pending
China,China_3242,pending
China,China_3243,pending
China,China_3244,pending
China,China_3245,pending
China,China_3246,pending
China,China_3247,pending
China,China_3248,pending
China,China_3249,pending
China,China_3250,pending
China,China_3251,pending
China,China_3252,pending
China,China_3253,pending
China,China_3254,pending
China,China_3255,pending
China,China_3256,pending
China,China_3257,pending
China,China_3258,pending
China,China_3259,pending
China,China_3260,pending
China,China_3261,pending
China,China_3262,pending
China,China_3263,pending
China,China_3264,pending
China,China_3265,pending
China,China_3266,pending
China,China_3267,pending
China,China_3268,pending
China,China_3269,pending
China,China_3270,pending
China,China_3271,pending
China,China_3272,pending
China,China_3273,pending
China,China_3274,pending
China,China_3275,pending
China,China_3276,pending
China,China_3277,pending
China,China_3278,pending
China,China_3279,pending
China,China_3280,pending
China,China_3281,pending
China,China_3282,pending
China,China_3283,pending
China,China_3284,pending
China,China_3285,pending
China,China_3286,pending
China,China_3287,pending
China,China_3288,pending
China,China_3289,pending
China,China_3290,pending
China,China_3291,pending
China,China_3292,pending
China,China_3293,pending
China,China_3294,pending
China,China_3295,pending
China,China_3296,pending
China,China_3297,pending
China,China_3298,pending
China,China_3299,pending
China,China_3300,pending
China,China_3301,pending
China,China_3302,pending
China,China_3303,pending
China,China_3304,pending
China,China_3305,pending
China,China_3306,pending
China,China_3307,pending
China,China_3308,pending
China,China_3309,pending
China,China_3310,pending
China,China_3311,pending
China,China_3312,pending
China,China_3313,pending
China,China_3314,pending
China,China_3315,pending
China,China_3316,pending
China,China_3317,pending
China,China_3318,pending
China,China_3319,pending
China,China_3320,pending
China,China_3321,pending
China,China_3322,pending
China,China_3323,pending
China,China_3324,pending
China,China_3325,pending
China,China_3326,pending
China,China_3327,pending
China,China_3328,pending
China,China_3329,pending
China,China_3330,pending
China,China_3331,pending
China,China_3332,pending
China,China_3333,pending
China,China_3334,pending
China,China_3335,pending
China,China_3336,pending
China,China_3337,pending
China,China_3338,pending
China,China_3339,pending
China,China_3340,pending
China,China_3341,pending
China,China_3342,pending
China,China_3343,pending
China,China_3344,pending
China,China_3345,pending
China,China_3346,pending
China,China_3347,pending
China,China_3348,pending
China,China_3349,pending
China,China_3350,pending
China,China_3351,pending
China,China_3352,pending
China,China_3353,pending
China,China_3354,pending
China,China_3355,pending
China,China_3356,pending
China,China_3357,pending
China,China_3358,pending
China,China_3359,pending
China,China_3360,pending
China,China_3361,pending
China,China_3362,pending
China,China_3363,pending
China,China_3364,pending
China,China_3365,pending
China,China_3366,pending
China,China_3367,pending
China,China_3368,pending
China,China_3369,pending
China,China_3370,pending
China,China_3371,pending
China,China_3372,pending
China,China_3373,pending
China,China_3374,pending
China,China_3375,pending
China,China_3376,pending
China,China_3377,pending
China,China_3378,pending
China,China_3379,pending
China,China_3380,pending
China,China_3381,pending
China,China_3382,pending
China,China_3383,pending
China,China_3384,pending
China,China_3385,pending
China,China_3386,pending
China,China_3387,pending
China,China_3388,pending
China,China_3389,pending
China,China_3390,pending
China,China_3391,pending
China,China_3392,pending
China,China_3393,pending
China,China_3394,pending
China,China_3395,pending
China,China_3396,pending
China,China_3397,pending
China,China_3398,pending
China,China_3399,pending
China,China_3400,pending
China,China_3401,pending
China,China_3402,pending
China,China_3403,pending
China,China_3404,pending
China,China_3405,pending
China,China_3406,pending
China,China_3407,pending
China,China_3408,pending
China,China_3409,pending
China,China_3410,pending
China,China_3411,pending
China,China_3412,pending
China,China_3413,pending
China,China_3414,pending
China,China_3415,pending
China,China_3416,pending
China,China_3417,pending
China,China_3418,pending
China,China_3419,pending
China,China_3420,pending
China,China_3421,pending
China,China_3422,pending
China,China_3423,pending
China,China_3424,pending
China,China_3425,pending
China,China_3426,pending
China,China_3427,pending
China,China_3428,pending
China,China_3429,pending
China,China_3430,pending
China,China_3431,pending
China,China_3432,pending
China,China_3433,pending
China,China_3434,pending
China,China_3435,pending
China,China_3436,pending
China,China_3437,pending
China,China_3438,pending
China,China_3439,pending
China,China_3440,pending
China,China_3441,pending
China,China_3442,pending
China,China_3443,pending
China,China_3444,pending
China,China_3445,pending
China,China_3446,pending
China,China_3447,pending
China,China_3448,pending
China,China_3449,pending
China,China_3450,pending
China,China_3451,pending
China,China_3452,pending
China,China_3453,pending
China,China_3454,pending
China,China_3455,pending
China,China_3456,pending
China,China_3457,pending
China,China_3458,pending
China,China_3459,pending
China,China_3460,pending
China,China_3461,pending
China,China_3462,pending
China,China_3463,pending
China,China_3464,pending
China,China_3465,pending
China,China_3466,pending
China,China_3467,pending
China,China_3468,pending
China,China_3469,pending
China,China_3470,pending
China,China_3471,pending
China,China_3472,pending
China,China_3473,pending
China,China_3474,pending
China,China_3475,pending
China,China_3476,pending
China,China_3477,pending
China,China_3478,pending
China,China_3479,pending
China,China_3480,pending
China,China_3481,pending
China,China_3482,pending
China,China_3483,pending
China,China_3484,pending
China,China_3485,pending
China,China_3486,pending
China,China_3487,pending
China,China_3488,pending
China,China_3489,pending
China,China_3490,pending
China,China_3491,pending
China,China_3492,pending
China,China_3493,pending
China,China_3494,pending
China,China_3495,pending
China,China_3496,pending
China,China_3497,pending
China,China_3498,pending
China,China_3499,pending
China,China_3500,pending
China,China_3501,pending
China,China_3502,pending
China,China_3503,pending
China,China_3504,pending
China,China_3505,pending
China,China_3506,pending
China,China_3507,pending
China,China_3508,pending
China,China_3509,pending
China,China_3510,pending
China,China_3511,pending
China,China_3512,pending
China,China_3513,pending
China,China_3514,pending
China,China_3515,pending
China,China_3516,pending
China,China_3517,pending
China,China_3518,pending
China,China_3519,pending
China,China_3520,pending
China,China_3521,pending
China,China_3522,pending
China,China_3523,pending
China,China_3524,pending
China,China_3525,pending
China,China_3526,pending
China,China_3527,pending
China,China_3528,pending
China,China_3529,pending
China,China_3530,pending
China,China_3531,pending
China,China_3532,pending
China,China_3533,pending
China,China_3534,pending
China,China_3535,pending
China,China_3536,pending
China,China_3537,pending
China,China_3538,pending
China,China_3539,pending
China,China_3540,pending
China,China_3541,pending
China,China_3542,pending
China,China_3543,pending
China,China_3544,pending
China,China_3545,pending
China,China_3546,pending
China,China_3547,pending
China,China_3548,pending
China,China_3549,pending
China,China_3550,pending
China,China_3551,pending
China,China_3552,pending
China,China_3553,pending
China,China_3554,pending
China,China_3555,pending
China,China_3556,pending
China,China_3557,pending
China,China_3558,pending
China,China_3559,pending
China,China_3560,pending
China,China_3561,pending
China,China_3562,pending
China,China_3563,pending
China,China_3564,pending
China,China_3565,pending
China,China_3566,pending
China,China_3567,pending
China,China_3568,pending
China,China_3569,pending
China,China_3570,pending
China,China_3571,pending
China,China_3572,pending
China,China_3573,pending
China,China_3574,pending
China,China_3575,pending
China,China_3576,pending
China,China_3577,pending
China,China_3578,pending
China,China_3579,pending
China,China_3580,pending
China,China_3581,pending
China,China_3582,pending
China,China_3583,pending
China,China_3584,pending
China,China_3585,pending
China,China_3586,pending
China,China_3587,pending
China,China_3588,pending
China,China_3589,pending
China,China_3590,pending
China,China_3591,pending
China,China_3592,pending
China,China_3593,pending
China,China_3594,pending
China,China_3595,pending
China,China_3596,pending
China,China_3597,pending
China,China_3598,pending
China,China_3599,pending
China,China_3600,pending
China,China_3601,pending
China,China_3602,pending
China,China_3603,pending
China,China_3604,pending
China,China_3605,pending
China,China_3606,pending
China,China_3607,pending
China,China_3608,pending
China,China_3609,pending
China,China_3610,pending
China,China_3611,pending
China,China_3612,pending
China,China_3613,pending
China,China_3614,pending
China,China_3615,pending
China,China_3616,pending
China,China_3617,pending
China,China_3618,pending
China,China_3619,pending
China,China_3620,pending
China,China_3621,pending
China,China_3622,pending
China,China_3623,pending
China,China_3624,pending
China,China_3625,pending
China,China_3626,pending
China,China_3627,pending
China,China_3628,pending
China,China_3629,pending
China,China_3630,pending
China,China_3631,pending
China,China_3632,pending
China,China_3633,pending
China,China_3634,pending
China,China_3635,pending
China,China_3636,pending
China,China_3637,pending
China,China_3638,pending
China,China_3639,pending
China,China_3640,pending
China,China_3641,pending
China,China_3642,pending
China,China_3643,pending
China,China_3644,pending
China,China_3645,pending
China,China_3646,pending
China,China_3647,pending
China,China_3648,pending
China,China_3649,pending
China,China_3650,pending
China,China_3651,pending
China,China_3652,pending
China,China_3653,pending
China,China_3654,pending
China,China_3655,pending
China,China_3656,pending
China,China_3657,pending
China,China_3658,pending
China,China_3659,pending
China,China_3660,pending
China,China_3661,pending
China,China_3662,pending
China,China_3663,pending
China,China_3664,pending
China,China_3665,pending
China,China_3666,pending
China,China_3667,pending
China,China_3668,pending
China,China_3669,pending
China,China_3670,pending
China,China_3671,pending
China,China_3672,pending
China,China_3673,pending
China,China_3674,pending
China,China_3675,pending
China,China_3676,pending
China,China_3677,pending
China,China_3678,pending
China,China_3679,pending
China,China_3680,pending
China,China_3681,pending
China,China_3682,pending
China,China_3683,pending
China,China_3684,pending
China,China_3685,pending
China,China_3686,pending
China,China_3687,pending
China,China_3688,pending
China,China_3689,pending
China,China_3690,pending
China,China_3691,pending
China,China_3692,pending
China,China_3693,pending
China,China_3694,pending
China,China_3695,pending
China,China_3696,pending
China,China_3697,pending
China,China_3698,pending
China,China_3699,pending
China,China_3700,pending
China,China_3701,pending
China,China_3702,pending
China,China_3703,pending
China,China_3704,pending
China,China_3705,pending
China,China_3706,pending
China,China_3707,pending
China,China_3708,pending
China,China_3709,pending
China,China_3710,pending
China,China_3711,pending
China,China_3712,pending
China,China_3713,pending
China,China_3714,pending
China,China_3715,pending
China,China_3716,pending
China,China_3717,pending
China,China_3718,pending
China,China_3719,pending
China,China_3720,pending
China,China_3721,pending
China,China_3722,pending
China,China_3723,pending
China,China_3724,pending
China,China_3725,pending
China,China_3726,pending
China,China_3727,pending
China,China_3728,pending
China,China_3729,pending
China,China_3730,pending
China,China_3731,pending
China,China_3732,pending
China,China_3733,pending
China,China_3734,pending
China,China_3735,pending
China,China_3736,pending
China,China_3737,pending
China,China_3738,pending
China,China_3739,pending
China,China_3740,pending
China,China_3741,pending
China,China_3742,pending
China,China_3743,pending
China,China_3744,pending
China,China_3745,pending
China,China_3746,pending
China,China_3747,pending
China,China_3748,pending
China,China_3749,pending
China,China_3750,pending
China,China_3751,pending
China,China_3752,pending
China,China_3753,pending
China,China_3754,pending
China,China_3755,pending
China,China_3756,pending
China,China_3757,pending
China,China_3758,pending
China,China_3759,pending
China,China_3760,pending
China,China_3761,pending
China,China_3762,pending
China,China_3763,pending
China,China_3764,pending
China,China_3765,pending
China,China_3766,pending
China,China_3767,pending
China,China_3768,pending
China,China_3769,pending
China,China_3770,pending
China,China_3771,pending
China,China_3772,pending
China,China_3773,pending
China,China_3774,pending
China,China_3775,pending
China,China_3776,pending
China,China_3777,pending
China,China_3778,pending
China,China_3779,pending
China,China_3780,pending
China,China_3781,pending
China,China_3782,pending
China,China_3783,pending
China,China_3784,pending
China,China_3785,pending
China,China_3786,pending
China,China_3787,pending
China,China_3788,pending
China,China_3789,pending
China,China_3790,pending
China,China_3791,pending
China,China_3792,pending
China,China_3793,pending
China,China_3794,pending
China,China_3795,pending
China,China_3796,pending
China,China_3797,pending
China,China_3798,pending
China,China_3799,pending
China,China_3800,pending
China,China_3801,pending
China,China_3802,pending
China,China_3803,pending
China,China_3804,pending
China,China_3805,pending
China,China_3806,pending
China,China_3807,pending
China,China_3808,pending
China,China_3809,pending
China,China_3810,pending
China,China_3811,pending
China,China_3812,pending
China,China_3813,pending
China,China_3814,pending
China,China_3815,pending
China,China_3816,pending
China,China_3817,pending
China,China_3818,pending
China,China_3819,pending
China,China_3820,pending
China,China_3821,pending
China,China_3822,pending
China,China_3823,pending
China,China_3824,pending
China,China_3825,pending
China,China_3826,pending
China,China_3827,pending
China,China_3828,pending
China,China_3829,pending
China,China_3830,pending
China,China_3831,pending
China,China_3832,pending
China,China_3833,pending
China,China_3834,pending
China,China_3835,pending
China,China_3836,pending
China,China_3837,pending
China,China_3838,pending
China,China_3839,pending
China,China_3840,pending
China,China_3841,pending
China,China_3842,pending
China,China_3843,pending
China,China_3844,pending
China,China_3845,pending
China,China_3846,pending
China,China_3847,pending
China,China_3848,pending
China,China_3849,pending
China,China_3850,pending
China,China_3851,pending
China,China_3852,pending
China,China_3853,pending
China,China_3854,pending
China,China_3855,pending
China,China_3856,pending
China,China_3857,pending
China,China_3858,pending
China,China_3859,pending
China,China_3860,pending
China,China_3861,pending
China,China_3862,pending
China,China_3863,pending
China,China_3864,pending
China,China_3865,pending
China,China_3866,pending
China,China_3867,pending
China,China_3868,pending
China,China_3869,pending
China,China_3870,pending
China,China_3871,pending
China,China_3872,pending
China,China_3873,pending
China,China_3874,pending
China,China_3875,pending
China,China_3876,pending
China,China_3877,pending
China,China_3878,pending
China,China_3879,pending
China,China_3880,pending
China,China_3881,pending
China,China_3882,pending
China,China_3883,pending
China,China_3884,pending
China,China_3885,pending
China,China_3886,pending
China,China_3887,pending
China,China_3888,pending
China,China_3889,pending
China,China_3890,pending
China,China_3891,pending
China,China_3892,pending
China,China_3893,pending
China,China_3894,pending
China,China_3895,pending
China,China_3896,pending
China,China_3897,pending
China,China_3898,pending
China,China_3899,pending
China,China_3900,pending
China,China_3901,pending
China,China_3902,pending
China,China_3903,pending
China,China_3904,pending
China,China_3905,pending
China,China_3906,pending
China,China_3907,pending
China,China_3908,pending
China,China_3909,pending
China,China_3910,pending
China,China_3911,pending
China,China_3912,pending
China,China_3913,pending
China,China_3914,pending
China,China_3915,pending
China,China_3916,pending
China,China_3917,pending
China,China_3918,pending
China,China_3919,pending
China,China_3920,pending
China,China_3921,pending
China,China_3922,pending
China,China_3923,pending
China,China_3924,pending
China,China_3925,pending
China,China_3926,pending
China,China_3927,pending
China,China_3928,pending
China,China_3929,pending
China,China_3930,pending
China,China_3931,pending
China,China_3932,pending
China,China_3933,pending
China,China_3934,pending
China,China_3935,pending
China,China_3936,pending
China,China_3937,pending
China,China_3938,pending
China,China_3939,pending
China,China_3940,pending
China,China_3941,pending
China,China_3942,pending
China,China_3943,pending
China,China_3944,pending
China,China_3945,pending
China,China_3946,pending
China,China_3947,pending
China,China_3948,pending
China,China_3949,pending
China,China_3950,pending
China,China_3951,pending
China,China_3952,pending
China,China_3953,pending
China,China_3954,pending
China,China_3955,pending
China,China_3956,pending
China,China_3957,pending
China,China_3958,pending
China,China_3959,pending
China,China_3960,pending
China,China_3961,pending
China,China_3962,pending
China,China_3963,pending
China,China_3964,pending
China,China_3965,pending
China,China_3966,pending
China,China_3967,pending
China,China_3968,pending
China,China_3969,pending
China,China_3970,pending
China,China_3971,pending
China,China_3972,pending
China,China_3973,pending
China,China_3974,pending
China,China_3975,pending
China,China_3976,pending
China,China_3977,pending
China,China_3978,pending
China,China_3979,pending
China,China_3980,pending
China,China_3981,pending
China,China_3982,pending
China,China_3983,pending
China,China_3984,pending
China,China_3985,pending
China,China_3986,pending
China,China_3987,pending
China,China_3988,pending
China,China_3989,pending
China,China_3990,pending
China,China_3991,pending
China,China_3992,pending
China,China_3993,pending
China,China_3994,pending
China,China_3995,pending
China,China_3996,pending
China,China_3997,pending
China,China_3998,pending
China,China_3999,pending
China,China_4000,pending
China,China_4001,pending
China,China_4002,pending
China,China_4003,pending
China,China_4004,pending
China,China_4005,pending
China,China_4006,pending
China,China_4007,pending
China,China_4008,pending
China,China_4009,pending
China,China_4010,pending
China,China_4011,pending
China,China_4012,pending
China,China_4013,pending
China,China_4014,pending
China,China_4015,pending
China,China_4016,pending
China,China_4017,pending
China,China_4018,pending
China,China_4019,pending
China,China_4020,pending
China,China_4021,pending
China,China_4022,pending
China,China_4023,pending
China,China_4024,pending
China,China_4025,pending
China,China_4026,pending
China,China_4027,pending
China,China_4028,pending
China,China_4029,pending
China,China_4030,pending
China,China_4031,pending
China,China_4032,pending
China,China_4033,pending
China,China_4034,pending
China,China_4035,pending
China,China_4036,pending
China,China_4037,pending
China,China_4038,pending
China,China_4039,pending
China,China_4040,pending
China,China_4041,pending
China,China_4042,pending
China,China_4043,pending
China,China_4044,pending
China,China_4045,pending
China,China_4046,pending
China,China_4047,pending
China,China_4048,pending
China,China_4049,pending
China,China_4050,pending
China,China_4051,pending
China,China_4052,pending
China,China_4053,pending
China,China_4054,pending
China,China_4055,pending
China,China_4056,pending
China,China_4057,pending
China,China_4058,pending
China,China_4059,pending
China,China_4060,pending
China,China_4061,pending
China,China_4062,pending
China,China_4063,pending
China,China_4064,pending
China,China_4065,pending
China,China_4066,pending
China,China_4067,pending
China,China_4068,pending
China,China_4069,pending
China,China_4070,pending
China,China_4071,pending
China,China_4072,pending
China,China_4073,pending
China,China_4074,pending
China,China_4075,pending
China,China_4076,pending
China,China_4077,pending
China,China_4078,pending
China,China_4079,pending
China,China_4080,pending
China,China_4081,pending
China,China_4082,pending
China,China_4083,pending
China,China_4084,pending
China,China_4085,pending
China,China_4086,pending
China,China_4087,pending
China,China_4088,pending
China,China_4089,pending
China,China_4090,pending
China,China_4091,pending
China,China_4092,pending
China,China_4093,pending
China,China_4094,pending
China,China_4095,pending
China,China_4096,pending
China,China_4097,pending
China,China_4098,pending
China,China_4099,pending
China,China_4100,pending
China,China_4101,pending
China,China_4102,pending
China,China_4103,pending
China,China_4104,pending
China,China_4105,pending
China,China_4106,pending
China,China_4107,pending
China,China_4108,pending
China,China_4109,pending
China,China_4110,pending
China,China_4111,pending
China,China_4112,pending
China,China_4113,pending
China,China_4114,pending
China,China_4115,pending
China,China_4116,pending
China,China_4117,pending
China,China_4118,pending
China,China_4119,pending
China,China_4120,pending
China,China_4121,pending
China,China_4122,pending
China,China_4123,pending
China,China_4124,pending
China,China_4125,pending
China,China_4126,pending
China,China_4127,pending
China,China_4128,pending
China,China_4129,pending
China,China_4130,pending
China,China_4131,pending
China,China_4132,pending
China,China_4133,pending
China,China_4134,pending
China,China_4135,pending
China,China_4136,pending
China,China_4137,pending
China,China_4138,pending
China,China_4139,pending
China,China_4140,pending
China,China_4141,pending
China,China_4142,pending
China,China_4143,pending
China,China_4144,pending
China,China_4145,pending
China,China_4146,pending
China,China_4147,pending
China,China_4148,pending
China,China_4149,pending
China,China_4150,pending
China,China_4151,pending
China,China_4152,pending
China,China_4153,pending
China,China_4154,pending
China,China_4155,pending
China,China_4156,pending
China,China_4157,pending
China,China_4158,pending
China,China_4159,pending
China,China_4160,pending
China,China_4161,pending
China,China_4162,pending
China,China_4163,pending
China,China_4164,pending
China,China_4165,pending
China,China_4166,pending
China,China_4167,pending
China,China_4168,pending
China,China_4169,pending
China,China_4170,pending
China,China_4171,pending
China,China_4172,pending
China,China_4173,pending
China,China_4174,pending
China,China_4175,pending
China,China_4176,pending
China,China_4177,pending
China,China_4178,pending
China,China_4179,pending
China,China_4180,pending
China,China_4181,pending
China,China_4182,pending
China,China_4183,pending
China,China_4184,pending
China,China_4185,pending
China,China_4186,pending
China,China_4187,pending
China,China_4188,pending
China,China_4189,pending
China,China_4190,pending
China,China_4191,pending
China,China_4192,pending
China,China_4193,pending
China,China_4194,pending
China,China_4195,pending
China,China_4196,pending
China,China_4197,pending
China,China_4198,pending
China,China_4199,pending
Japan,Japan_0,pending
Japan,Japan_1,pending
Japan,Japan_2,pending
Japan,Japan_3,pending
Japan,Japan_4,pending
Japan,Japan_5,pending
Japan,Japan_6,pending
Japan,Japan_7,pending
Japan,Japan_8,pending
Japan,Japan_9,pending
Japan,Japan_10,pending
Japan,Japan_11,pending
Japan,Japan_12,pending
Japan,Japan_13,pending
Japan,Japan_14,pending
Japan,Japan_15,pending
Japan,Japan_16,pending
Japan,Japan_17,pending
Japan,Japan_18,pending
Japan,Japan_19,pending
Japan,Japan_20,pending
Japan,Japan_21,pending
Japan,Japan_22,pending
Japan,Japan_23,pending
Japan,Japan_24,pending
Japan,Japan_25,pending
Japan,Japan_26,pending
Japan,Japan_27,pending
Japan,Japan_28,pending
Japan,Japan_29,pending
Japan,Japan_30,pending
Japan,Japan_31,pending
Japan,Japan_32,pending
Japan,Japan_33,pending
Japan,Japan_34,pending
Japan,Japan_35,pending
Japan,Japan_36,pending
Japan,Japan_37,pending
Japan,Japan_38,pending
Japan,Japan_39,pending
Japan,Japan_40,pending
Japan,Japan_41,pending
Japan,Japan_42,pending
Japan,Japan_43,pending
Japan,Japan_44,pending
Japan,Japan_45,pending
Japan,Japan_46,pending
Japan,Japan_47,pending
Japan,Japan_48,pending
Japan,Japan_49,pending
Japan,Japan_50,pending
Japan,Japan_51,pending
Japan,Japan_52,pending
Japan,Japan_53,pending
Japan,Japan_54,pending
Japan,Japan_55,pending
Japan,Japan_56,pending
Japan,Japan_57,pending
Japan,Japan_58,pending
Japan,Japan_59,pending
Japan,Japan_60,pending
Japan,Japan_61,pending
Japan,Japan_62,pending
Japan,Japan_63,pending
Japan,Japan_64,pending
Japan,Japan_65,pending
Japan,Japan_66,pending
Japan,Japan_67,pending
Japan,Japan_68,pending
Japan,Japan_69,pending
Japan,Japan_70,pending
Japan,Japan_71,pending
Japan,Japan_72,pending
Japan,Japan_73,pending
Japan,Japan_74,pending
Japan,Japan_75,pending
Japan,Japan_76,pending
Japan,Japan_77,pending
Japan,Japan_78,pending
Japan,Japan_79,pending
Japan,Japan_80,pending
Japan,Japan_81,pending
Japan,Japan_82,pending
Japan,Japan_83,pending
Japan,Japan_84,pending
Japan,Japan_85,pending
Japan,Japan_86,pending
Japan,Japan_87,pending
Japan,Japan_88,pending
Japan,Japan_89,pending
